source,content
SABAH,"

Cumhuriyet Halk Partisi, belediyecilikte de hizmette de sınıfta kaldı. CHP'li Ankara Büyükşehir Belediye Başkanı Mansur Yavaş, görev süresinin bitmesine 4 ay kala yine bir skandala imza attı. 14 ve 28 Mayıs seçimleri öncesi kapı kapı gezerek vaatlerini sıraladı. Sırf oy alabilmek için Kalecik'in Çaykaya Mahallesi için asfalt çalışmasına başladı. Ancak seçimlerinde kendisine ve partisine oy vermeyen Kalecik'in Çaykaya Mahallesi'ni adeta cezalandırdı. Kaybettiği seçimin ertesi günü asfalt serim işini yarıda bıraktı.

"
SABAH,"

AK Parti İzmir Milletvekili Ceyda Bölünmez Çankırı Karabağlar'da çeşitli ziyaretler gerçekleştirdi. Bahçelievler ve Bozyaka mahalle esnafıyla biraraya gelen Çankırı sorun ve talepleri dinledi. Karabağlar'ın nüfus bakımından kentin en kalabalık ikinci ilçesi olduğunu hatırlatan Çankırı, ilçenin yerel yönetimler tarafından arka bahçe muamelesi gördüğünü 2010 yılında alınan kentsel dönüşüm kararının kağnı gücüyle bile ilerlemediğini aktardı. ""Karabağlar İzmir'in her kalemde alışverişteki önceliğidir"" diyen Çankırı; ""Burası yıllardır atıl vaziyette kaderine terk edilmiş durumda. Muhalefetin buradaki yönetim beceriksizliği, kendi düğümünü çözemez vaziyeti adeta iş bilmezliğin aynası olmuştur. Mobilyadan oto sanayisine kadar her alanda iş gücü ile donanımlı ilçedeki suyun önünü hizmetsizlikle kesmektedir. Bu da vatandaşı mağdur etmektedir"" sözleri ile muhalefete yüklendi.

""KARS'TA OLAN KARABAĞLAR'DA YOK""
Özgür ve Devrim mahalleleri başta olmak üzere birçok mahallede hala doğalgaz sıkıntısı yaşandığını belirten Çankırı, CHP'li Karabağlar Belediye Başkanı Muhittin Selvitopu,'na Foça ve Aliağa Belediye Meclis kararlarını örnek göstererek şöyle konuştu: ""Belediye meclisinde alınacak karar ile söz konusu bölgelerde yapılacak şebekelerin yapım tarihinden itibaren 10 yıl içerisinde deplase edilmesi gerektiğinde yatırım ile ilgili tüm maaliyetlerin belediye tarafından üstleneceğini taahhüt edebilir. Buna yanaşmayan zihniyetin hangi amaçla neye hizmet ettiği de ortadadır. Burada bir vaat belediyeciliği var hizmet belediyeciliği yok. Kars'ta olan Karabağlar'da yok. Bugün Doğu Anadolu'nun incisi olan Kars'ta millet doğalgaz ile ısınıyor. Ama bu tarafta Ege'nin incisi İzmir'de ise hala yıl olmuş 2024 ısınma problemini konuşuyoruz. Sayın Selvitopu'na sesleniyorum; 'bilet bizden hizmet sizden' nasılsa iş yapmaktan çok ortada dolaşmayı seversiniz. Bari Kars'a gidin, gezin, görün burada ısınma problemini çözün.""


 


"
SABAH,"

Son dakika haberi: Milli İstihbarat Teşkilatı, PKK/YPG Maliye Yapılanması sözde sorumlularından Viyan Kod adlı Remziye Altığ'ı Suriye/Kamışlı'da düzenlediği nokta operasyon ile etkisiz hale getirdi.

Viyan Kod adlı Remziye Altığ, 2016 öncesinde Türkiye'de örgütsel faaliyetler yürüttü. Mersin'de PKK/KCK'nın gençlik yapılanması tarafından düzenlenen gösterileri organize eden terörist, örgütün eylemsel planlamalarında yer aldı.
2016'da örgütün kırsal kadrosuna katılım yapan terörist, Suriye alanındaki faaliyetlerinde yer aldı. Daha sonra PKK/YPG'nin mali yapılanması içerisinde sözde sorumlu seviyede faaliyet göstermeye başladı.
ADIM ADIM TAKİP EDİLDİ
MİT, hassas saha çalışmaları neticesinde Remziye Altığ'ın örgütün üst düzey kadrolarından aldığı talimatlar doğrultusunda Suriye'de faaliyetler yürüttüğünü tespit etti. MİT tarafından görevlendirilen özel ekip teröristin adresini belirleyip takibe aldı. Yapılan çalışmaların ardından Remziye Altığ, Kamışlı'da düzenlenen nokta operasyonla etkisiz hale getirildi.
               MİT'ten DEAŞ''a operasyon: Sinagog ve Kiliseye saldıracaklardı             
               Eylem hazırlığındaki DEAŞ’a operasyon: Sinagog, kilise ve Irak Büyükelçiliği’ne eylem hazırlığındaydılar             
 
 

 


"
SABAH,"

Dünya, 21. Yüzyıl'ın en büyük katliamına tanıklık etti. Eli kanlı İsrail devleti, 7 Ekim'den bu yana Filistin halkına adeta soykırım gerçekleştirdi. Havadan ve karadan düzenlenen saldırılarda binlerce masum can hayatını kaybederken, sözde insan hakları savunucusu olan ülkeler, yaşanan zulmü ve soykırımı görmezden geldi. Türkiye ise ilk günden bu yana Filistin halkının sesi oldu, haklı davalarını destekledi.

TÜRKİYE FİLİSTİN HALKININ SESİ OLDU 
Filistin halkının sesini dünyaya duyurmak için her platformda desteğini sürdüren Türkiye, yeni yılın ilk gününde de hem kahraman Mehmetçiğimiz hem de Gazze'deki şehitlerimiz için anlamlı bir yürüyüş düzenledi. Milli İrade Platformu'nun önderliğindeki STK'lar tarafından 1 Ocak'ta saat 08:30'da Galata Köprüsü'nde vatan savunmasında şehadet şerbetini yudumlayan kahramanlarımız ve Filistin'e destek için bir yürüyüş düzenleneceği belirtildi. ""Şehitlerimize Rahmet, Filistin'e Destek, İsrail'e Lanet"" sloganıyla platform üyesi kuruluşların gerçekleştireceği yürüyüşe tüm Türkiye'den destek geldi.

BERAT ALBAYRAK VE ESRA ALBAYRAK'TAN ÇAĞRI
Hazine ve Maliye eski Bakanı Berat Albayrak ile eşi Esra Albayrak, Türkiye Gençlik Vakfı'nın sosyal medya hesabından Mehmetçiklerimiz ile Gazze için anlamlı bir çağrı gerçekleştirdi. 1 Ocak'ta yapılacak yürüyüşte şehitlerimizin acısını paylaşmak ve bu zulme karşı dik duruşumuzu tüm dünyaya göstermek için milyonları Galata Köprüsü'ne davet etti.

Yeni yılın ilk mesajı:
Mehmetçiklerimizin ve Gazze'deki şehitlerimizin acısını paylaşmak
ve bu zulme karşı dik duruşumuzu göstermek için Adresimiz Galata Köprüsü pic.twitter.com/lRo88F5bbQ
— TürkiyeGençlikVakfı (@tugvaTR) December 28, 2023

""HİÇBİR SAÇMA İDEOLOJİ BU KORKUNÇ SOYKIRIMI AKLAYAMAZ""


Gazze'de yaşanan soykırıma değinen Esra Albayrak, ""Biz çocukları sistematik biçimde öldüren bir rejime teslim olmayı reddediyoruz. Hiçbir saçma ideoloji bu korkunç soykırımı aklayamaz. Dünyanın tek bir ülkeye teslim olmaması gerektiğini her platformda haykırıyoruz. Tam da bugün yaşanan zulüm karşısında herkesi küresel sistemi sorgulamaya davet ediyoruz. İşlenen savaş suçları sebebiyle Netanyahu ve hükümetinin yargılanmasını ve vicdanlardaki mahkumiyetin uluslararası ceza mahkemelerinde de karşılığını bulmasını istiyoruz"" dedi.

""VİCDANINI AL GALATA KÖPRÜSÜ'NE GEL""
TÜGVA Başkanı İbrahim Beşinci de Galata Köprüsü'nde gerçekleştirilecek yürüyüşe çağrıda bulunarak ""Vicdanını da al Galata Köprüsü'ne gel"" dedi. Sosyal medya hesabından yaptığı paylaşımda Filistin'in haklı davasına destek veren TÜGVA Başkanı Beşinci, ""1 Ocak sabahı milletimiz, fert fert Gazze için atan kalpleriyle Galata Köprüsü'nü dolduracak ve tüm batıya 2 yüzlülüğünü haykıracak"" ifadelerine yer verdi. ""Hakikati her yere yayacak, gök kubbeye yazacak, tüm dünyaya haykıracağız"" diyen İbrahim Beşinci, ""Onlar yüzüstü sürünürken, insanlığın ""Onurunu, Şerefini, İzzetini"" yerden kaldırmak için 1 Ocak sabahı 8.30'da Adresimiz Galata Köprüsü"" sözleriyle milyonlara çağrısını yineledi.

 
 

 


"
SABAH,"

Dünya, 21. Yüzyıl'ın en büyük katliamına tanıklık etti. Eli kanlı İsrail devleti, 7 Ekim'den bu yana Filistin halkına adeta soykırım gerçekleştirdi. Havadan ve karadan düzenlenen saldırılarda binlerce masum can hayatını kaybederken, sözde insan hakları savunucusu olan ülkeler, yaşanan zulmü ve soykırımı görmezden geldi. Türkiye ise ilk günden bu yana Filistin halkının sesi oldu, haklı davalarını destekledi.

TÜRKİYE FİLİSTİN HALKININ SESİ OLDU 
Filistin halkının sesini dünyaya duyurmak için her platformda desteğini sürdüren Türkiye, yeni yılın ilk gününde de hem kahraman Mehmetçiğimiz hem de Gazze'deki şehitlerimiz için anlamlı bir yürüyüş düzenledi. Milli İrade Platformu'nun önderliğindeki STK'lar tarafından 1 Ocak'ta saat 08:30'da Galata Köprüsü'nde vatan savunmasında şehadet şerbetini yudumlayan kahramanlarımız ve Filistin'e destek için bir yürüyüş düzenleneceği belirtildi. ""Şehitlerimize Rahmet, Filistin'e Destek, İsrail'e Lanet"" sloganıyla platform üyesi kuruluşların gerçekleştireceği yürüyüşe tüm Türkiye'den destek geldi.

BERAT ALBAYRAK VE ESRA ALBAYRAK'TAN ÇAĞRI
Hazine ve Maliye eski Bakanı Berat Albayrak ile eşi Esra Albayrak, Türkiye Gençlik Vakfı'nın sosyal medya hesabından Mehmetçiklerimiz ile Gazze için anlamlı bir çağrı gerçekleştirdi. 1 Ocak'ta yapılacak yürüyüşte şehitlerimizin acısını paylaşmak ve bu zulme karşı dik duruşumuzu tüm dünyaya göstermek için milyonları Galata Köprüsü'ne davet etti.

Yeni yılın ilk mesajı:
Mehmetçiklerimizin ve Gazze'deki şehitlerimizin acısını paylaşmak
ve bu zulme karşı dik duruşumuzu göstermek için Adresimiz Galata Köprüsü pic.twitter.com/lRo88F5bbQ
— TürkiyeGençlikVakfı (@tugvaTR) December 28, 2023

""HİÇBİR SAÇMA İDEOLOJİ BU KORKUNÇ SOYKIRIMI AKLAYAMAZ""


Gazze'de yaşanan soykırıma değinen Esra Albayrak, ""Biz çocukları sistematik biçimde öldüren bir rejime teslim olmayı reddediyoruz. Hiçbir saçma ideoloji bu korkunç soykırımı aklayamaz. Dünyanın tek bir ülkeye teslim olmaması gerektiğini her platformda haykırıyoruz. Tam da bugün yaşanan zulüm karşısında herkesi küresel sistemi sorgulamaya davet ediyoruz. İşlenen savaş suçları sebebiyle Netanyahu ve hükümetinin yargılanmasını ve vicdanlardaki mahkumiyetin uluslararası ceza mahkemelerinde de karşılığını bulmasını istiyoruz"" dedi.

""VİCDANINI AL GALATA KÖPRÜSÜ'NE GEL""
TÜGVA Başkanı İbrahim Beşinci de Galata Köprüsü'nde gerçekleştirilecek yürüyüşe çağrıda bulunarak ""Vicdanını da al Galata Köprüsü'ne gel"" dedi. Sosyal medya hesabından yaptığı paylaşımda Filistin'in haklı davasına destek veren TÜGVA Başkanı Beşinci, ""1 Ocak sabahı milletimiz, fert fert Gazze için atan kalpleriyle Galata Köprüsü'nü dolduracak ve tüm batıya 2 yüzlülüğünü haykıracak"" ifadelerine yer verdi. ""Hakikati her yere yayacak, gök kubbeye yazacak, tüm dünyaya haykıracağız"" diyen İbrahim Beşinci, ""Onlar yüzüstü sürünürken, insanlığın ""Onurunu, Şerefini, İzzetini"" yerden kaldırmak için 1 Ocak sabahı 8.30'da Adresimiz Galata Köprüsü"" sözleriyle milyonlara çağrısını yineledi.

 
 

 


"
SABAH,"

Dünya, 21. Yüzyıl'ın en büyük katliamına tanıklık etti. Eli kanlı İsrail devleti, 7 Ekim'den bu yana Filistin halkına adeta soykırım gerçekleştirdi. Havadan ve karadan düzenlenen saldırılarda binlerce masum can hayatını kaybederken, sözde insan hakları savunucusu olan ülkeler, yaşanan zulmü ve soykırımı görmezden geldi. Türkiye ise ilk günden bu yana Filistin halkının sesi oldu, haklı davalarını destekledi.

TÜRKİYE FİLİSTİN HALKININ SESİ OLDU 
Filistin halkının sesini dünyaya duyurmak için her platformda desteğini sürdüren Türkiye, yeni yılın ilk gününde de hem kahraman Mehmetçiğimiz hem de Gazze'deki şehitlerimiz için anlamlı bir yürüyüş düzenledi. Milli İrade Platformu'nun önderliğindeki STK'lar tarafından 1 Ocak'ta saat 08:30'da Galata Köprüsü'nde vatan savunmasında şehadet şerbetini yudumlayan kahramanlarımız ve Filistin'e destek için bir yürüyüş düzenleneceği belirtildi. ""Şehitlerimize Rahmet, Filistin'e Destek, İsrail'e Lanet"" sloganıyla platform üyesi kuruluşların gerçekleştireceği yürüyüşe tüm Türkiye'den destek geldi.

BERAT ALBAYRAK VE ESRA ALBAYRAK'TAN ÇAĞRI
Hazine ve Maliye eski Bakanı Berat Albayrak ile eşi Esra Albayrak, Türkiye Gençlik Vakfı'nın sosyal medya hesabından Mehmetçiklerimiz ile Gazze için anlamlı bir çağrı gerçekleştirdi. 1 Ocak'ta yapılacak yürüyüşte şehitlerimizin acısını paylaşmak ve bu zulme karşı dik duruşumuzu tüm dünyaya göstermek için milyonları Galata Köprüsü'ne davet etti.

Yeni yılın ilk mesajı:
Mehmetçiklerimizin ve Gazze'deki şehitlerimizin acısını paylaşmak
ve bu zulme karşı dik duruşumuzu göstermek için Adresimiz Galata Köprüsü pic.twitter.com/lRo88F5bbQ
— TürkiyeGençlikVakfı (@tugvaTR) December 28, 2023

""HİÇBİR SAÇMA İDEOLOJİ BU KORKUNÇ SOYKIRIMI AKLAYAMAZ""


Gazze'de yaşanan soykırıma değinen Esra Albayrak, ""Biz çocukları sistematik biçimde öldüren bir rejime teslim olmayı reddediyoruz. Hiçbir saçma ideoloji bu korkunç soykırımı aklayamaz. Dünyanın tek bir ülkeye teslim olmaması gerektiğini her platformda haykırıyoruz. Tam da bugün yaşanan zulüm karşısında herkesi küresel sistemi sorgulamaya davet ediyoruz. İşlenen savaş suçları sebebiyle Netanyahu ve hükümetinin yargılanmasını ve vicdanlardaki mahkumiyetin uluslararası ceza mahkemelerinde de karşılığını bulmasını istiyoruz"" dedi.

""VİCDANINI AL GALATA KÖPRÜSÜ'NE GEL""
TÜGVA Başkanı İbrahim Beşinci de Galata Köprüsü'nde gerçekleştirilecek yürüyüşe çağrıda bulunarak ""Vicdanını da al Galata Köprüsü'ne gel"" dedi. Sosyal medya hesabından yaptığı paylaşımda Filistin'in haklı davasına destek veren TÜGVA Başkanı Beşinci, ""1 Ocak sabahı milletimiz, fert fert Gazze için atan kalpleriyle Galata Köprüsü'nü dolduracak ve tüm batıya 2 yüzlülüğünü haykıracak"" ifadelerine yer verdi. ""Hakikati her yere yayacak, gök kubbeye yazacak, tüm dünyaya haykıracağız"" diyen İbrahim Beşinci, ""Onlar yüzüstü sürünürken, insanlığın ""Onurunu, Şerefini, İzzetini"" yerden kaldırmak için 1 Ocak sabahı 8.30'da Adresimiz Galata Köprüsü"" sözleriyle milyonlara çağrısını yineledi.

 
 

 


"
SABAH,"

Cumhuriyet Halk Partisi, belediyecilikte de hizmette de sınıfta kaldı. CHP'li Ankara Büyükşehir Belediye Başkanı Mansur Yavaş, görev süresinin bitmesine 4 ay kala yine bir skandala imza attı. 14 ve 28 Mayıs seçimleri öncesi kapı kapı gezerek vaatlerini sıraladı. Sırf oy alabilmek için Kalecik'in Çaykaya Mahallesi için asfalt çalışmasına başladı. Ancak seçimlerinde kendisine ve partisine oy vermeyen Kalecik'in Çaykaya Mahallesi'ni adeta cezalandırdı. Kaybettiği seçimin ertesi günü asfalt serim işini yarıda bıraktı.

"
SABAH,"

AK Parti İzmir Milletvekili Ceyda Bölünmez Çankırı Karabağlar'da çeşitli ziyaretler gerçekleştirdi. Bahçelievler ve Bozyaka mahalle esnafıyla biraraya gelen Çankırı sorun ve talepleri dinledi. Karabağlar'ın nüfus bakımından kentin en kalabalık ikinci ilçesi olduğunu hatırlatan Çankırı, ilçenin yerel yönetimler tarafından arka bahçe muamelesi gördüğünü 2010 yılında alınan kentsel dönüşüm kararının kağnı gücüyle bile ilerlemediğini aktardı. ""Karabağlar İzmir'in her kalemde alışverişteki önceliğidir"" diyen Çankırı; ""Burası yıllardır atıl vaziyette kaderine terk edilmiş durumda. Muhalefetin buradaki yönetim beceriksizliği, kendi düğümünü çözemez vaziyeti adeta iş bilmezliğin aynası olmuştur. Mobilyadan oto sanayisine kadar her alanda iş gücü ile donanımlı ilçedeki suyun önünü hizmetsizlikle kesmektedir. Bu da vatandaşı mağdur etmektedir"" sözleri ile muhalefete yüklendi.

""KARS'TA OLAN KARABAĞLAR'DA YOK""
Özgür ve Devrim mahalleleri başta olmak üzere birçok mahallede hala doğalgaz sıkıntısı yaşandığını belirten Çankırı, CHP'li Karabağlar Belediye Başkanı Muhittin Selvitopu,'na Foça ve Aliağa Belediye Meclis kararlarını örnek göstererek şöyle konuştu: ""Belediye meclisinde alınacak karar ile söz konusu bölgelerde yapılacak şebekelerin yapım tarihinden itibaren 10 yıl içerisinde deplase edilmesi gerektiğinde yatırım ile ilgili tüm maaliyetlerin belediye tarafından üstleneceğini taahhüt edebilir. Buna yanaşmayan zihniyetin hangi amaçla neye hizmet ettiği de ortadadır. Burada bir vaat belediyeciliği var hizmet belediyeciliği yok. Kars'ta olan Karabağlar'da yok. Bugün Doğu Anadolu'nun incisi olan Kars'ta millet doğalgaz ile ısınıyor. Ama bu tarafta Ege'nin incisi İzmir'de ise hala yıl olmuş 2024 ısınma problemini konuşuyoruz. Sayın Selvitopu'na sesleniyorum; 'bilet bizden hizmet sizden' nasılsa iş yapmaktan çok ortada dolaşmayı seversiniz. Bari Kars'a gidin, gezin, görün burada ısınma problemini çözün.""


 


"
SABAH,"

Son dakika haberi: Milli İstihbarat Teşkilatı, PKK/YPG Maliye Yapılanması sözde sorumlularından Viyan Kod adlı Remziye Altığ'ı Suriye/Kamışlı'da düzenlediği nokta operasyon ile etkisiz hale getirdi.

Viyan Kod adlı Remziye Altığ, 2016 öncesinde Türkiye'de örgütsel faaliyetler yürüttü. Mersin'de PKK/KCK'nın gençlik yapılanması tarafından düzenlenen gösterileri organize eden terörist, örgütün eylemsel planlamalarında yer aldı.
2016'da örgütün kırsal kadrosuna katılım yapan terörist, Suriye alanındaki faaliyetlerinde yer aldı. Daha sonra PKK/YPG'nin mali yapılanması içerisinde sözde sorumlu seviyede faaliyet göstermeye başladı.
ADIM ADIM TAKİP EDİLDİ
MİT, hassas saha çalışmaları neticesinde Remziye Altığ'ın örgütün üst düzey kadrolarından aldığı talimatlar doğrultusunda Suriye'de faaliyetler yürüttüğünü tespit etti. MİT tarafından görevlendirilen özel ekip teröristin adresini belirleyip takibe aldı. Yapılan çalışmaların ardından Remziye Altığ, Kamışlı'da düzenlenen nokta operasyonla etkisiz hale getirildi.
               MİT'ten DEAŞ''a operasyon: Sinagog ve Kiliseye saldıracaklardı             
               Eylem hazırlığındaki DEAŞ’a operasyon: Sinagog, kilise ve Irak Büyükelçiliği’ne eylem hazırlığındaydılar             
 
 

 


"
SABAH,"

Dünya, 21. Yüzyıl'ın en büyük katliamına tanıklık etti. Eli kanlı İsrail devleti, 7 Ekim'den bu yana Filistin halkına adeta soykırım gerçekleştirdi. Havadan ve karadan düzenlenen saldırılarda binlerce masum can hayatını kaybederken, sözde insan hakları savunucusu olan ülkeler, yaşanan zulmü ve soykırımı görmezden geldi. Türkiye ise ilk günden bu yana Filistin halkının sesi oldu, haklı davalarını destekledi.

TÜRKİYE FİLİSTİN HALKININ SESİ OLDU 
Filistin halkının sesini dünyaya duyurmak için her platformda desteğini sürdüren Türkiye, yeni yılın ilk gününde de hem kahraman Mehmetçiğimiz hem de Gazze'deki şehitlerimiz için anlamlı bir yürüyüş düzenledi. Milli İrade Platformu'nun önderliğindeki STK'lar tarafından 1 Ocak'ta saat 08:30'da Galata Köprüsü'nde vatan savunmasında şehadet şerbetini yudumlayan kahramanlarımız ve Filistin'e destek için bir yürüyüş düzenleneceği belirtildi. ""Şehitlerimize Rahmet, Filistin'e Destek, İsrail'e Lanet"" sloganıyla platform üyesi kuruluşların gerçekleştireceği yürüyüşe tüm Türkiye'den destek geldi.

BERAT ALBAYRAK VE ESRA ALBAYRAK'TAN ÇAĞRI
Hazine ve Maliye eski Bakanı Berat Albayrak ile eşi Esra Albayrak, Türkiye Gençlik Vakfı'nın sosyal medya hesabından Mehmetçiklerimiz ile Gazze için anlamlı bir çağrı gerçekleştirdi. 1 Ocak'ta yapılacak yürüyüşte şehitlerimizin acısını paylaşmak ve bu zulme karşı dik duruşumuzu tüm dünyaya göstermek için milyonları Galata Köprüsü'ne davet etti.

Yeni yılın ilk mesajı:
Mehmetçiklerimizin ve Gazze'deki şehitlerimizin acısını paylaşmak
ve bu zulme karşı dik duruşumuzu göstermek için Adresimiz Galata Köprüsü pic.twitter.com/lRo88F5bbQ
— TürkiyeGençlikVakfı (@tugvaTR) December 28, 2023

""HİÇBİR SAÇMA İDEOLOJİ BU KORKUNÇ SOYKIRIMI AKLAYAMAZ""


Gazze'de yaşanan soykırıma değinen Esra Albayrak, ""Biz çocukları sistematik biçimde öldüren bir rejime teslim olmayı reddediyoruz. Hiçbir saçma ideoloji bu korkunç soykırımı aklayamaz. Dünyanın tek bir ülkeye teslim olmaması gerektiğini her platformda haykırıyoruz. Tam da bugün yaşanan zulüm karşısında herkesi küresel sistemi sorgulamaya davet ediyoruz. İşlenen savaş suçları sebebiyle Netanyahu ve hükümetinin yargılanmasını ve vicdanlardaki mahkumiyetin uluslararası ceza mahkemelerinde de karşılığını bulmasını istiyoruz"" dedi.

""VİCDANINI AL GALATA KÖPRÜSÜ'NE GEL""
TÜGVA Başkanı İbrahim Beşinci de Galata Köprüsü'nde gerçekleştirilecek yürüyüşe çağrıda bulunarak ""Vicdanını da al Galata Köprüsü'ne gel"" dedi. Sosyal medya hesabından yaptığı paylaşımda Filistin'in haklı davasına destek veren TÜGVA Başkanı Beşinci, ""1 Ocak sabahı milletimiz, fert fert Gazze için atan kalpleriyle Galata Köprüsü'nü dolduracak ve tüm batıya 2 yüzlülüğünü haykıracak"" ifadelerine yer verdi. ""Hakikati her yere yayacak, gök kubbeye yazacak, tüm dünyaya haykıracağız"" diyen İbrahim Beşinci, ""Onlar yüzüstü sürünürken, insanlığın ""Onurunu, Şerefini, İzzetini"" yerden kaldırmak için 1 Ocak sabahı 8.30'da Adresimiz Galata Köprüsü"" sözleriyle milyonlara çağrısını yineledi.

 
 

 


"
